2 4 2 7 2 0 0 1 3 1 0 14 3 8 6 0 9 3 2 0 0 1 2 0 10 0.3
9 37 36 0 0 51 12 42 30 60 32 34 36 0 68 0 1 12 0 0 0 43 12 14 33 0.68
3 0 3 6 6 6 0 3 1 3 0 1 5 3 3 0 4 9 0 10 11 11 0 0 0 0.34
3 0 4 0 6 2 3 3 0 0 5 4 0 4 4 1 0 1 0 4 0 0 1 3 3 0.2
0 5 0 10 4 10 2 1 0 0 5 1 3 6 0 14 2 5 5 10 2 0 2 5 4 0.36
10 10 7 2 6 2 0 2 0 19 1 14 5 0 0 0 0 1 3 3 0 7 14 13 0 0.39
0 0 0 1 1 3 0 0 0 3 0 0 1 3 0 2 0 0 1 1 0 0 3 0 0 0.07
17 0 0 0 9 0 0 0 0 0 6 0 0 14 0 9 0 12 1 0 2 6 0 0 10 0.29
0 0 0 0 0 0 37 4 0 0 43 33 31 7 24 0 0 0 0 20 0 30 17 0 0 0.36
0 0 2 4 6 6 0 0 0 4 0 2 1 0 0 0 0 0 0 0 0 0 0 3 3 0.12
0 26 0 5 21 11 25 40 0 36 0 0 53 0 12 40 158 47 0 0 0 0 0 14 23 0.54
0 21 0 2 6 2 0 0 1 1 0 0 8 2 6 0 0 6 2 3 4 0 1 5 4 0.25
1 0 8 2 0 1 1 9 3 8 3 5 4 1 0 19 7 0 12 12 10 2 0 0 24 0.42
0 0 12 10 6 9 14 3 4 10 1 2 3 8 0 0 0 2 0 0 2 9 8 1 0 0.39
0 0 0 2 0 3 0 4 0 3 0 2 2 0 3 0 3 0 0 3 0 0 0 1 0 0.1
5 0 3 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 4 1 0 0 1 2 0.07
9 7 8 0 0 7 13 3 1 0 3 4 0 2 2 0 3 0 0 11 10 1 0 5 1 0.34
3 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 6 0 0 6 0 0 0 3 0 0.08
1 2 1 1 2 0 0 0 4 2 3 0 6 0 1 1 4 0 0 2 2 6 0 1 1 0.16
1 11 12 3 0 16 7 6 0 0 3 1 4 14 0 18 5 0 14 3 1 3 5 0 0 0.4
0 0 14 152 53 34 27 9 20 28 25 28 0 29 41 41 11 0 1 46 0 0 0 41 17 0.68
0 3 2 0 0 0 0 0 2 0 4 0 0 2 2 0 2 0 0 3 0 0 0 0 1 0.08
0 0 0 0 13 1 0 8 13 0 5 2 2 2 0 1 2 3 10 0 1 24 10 1 5 0.33
0 4 0 2 0 5 2 3 15 2 3 0 0 0 0 0 7 0 0 10 2 0 1 3 5 0.23
0 1 0 0 10 10 2 0 0 7 14 0 19 0 0 12 0 0 3 10 7 0 0 3 2 0.34
8 0 10 0 14 14 3 2 8 0 0 3 0 11 3 8 1 4 0 9 0 0 1 2 10 0.4
2 0 0 0 2 0 0 0 5 0 0 0 4 3 0 10 0 7 0 0 0 0 2 3 4 0.16
18 155 13 0 0 13 0 26 21 0 0 0 87 0 0 41 30 98 0 0 38 49 6 0 3 0.51
3 3 0 4 0 0 3 5 1 0 0 1 2 0 0 1 3 0 0 0 1 0 2 0 0 0.11
53 37 0 25 0 52 29 0 16 0 13 18 39 29 37 38 0 16 37 47 30 15 0 0 46 0.72
3 1 0 2 0 0 0 0 0 0 0 2 0 1 2 0 0 2 1 2 0 0 0 3 2 0.08
6 2 9 0 10 5 1 6 0 19 0 0 0 0 0 3 9 0 0 3 0 0 0 14 7 0.32
0 0 0 42 0 0 0 0 0 0 27 21 0 20 0 51 36 0 19 33 13 0 0 0 11 0.4
1 1 1 1 2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0.07
4 5 6 2 0 0 0 1 0 0 7 0 11 0 0 3 3 3 1 0 4 0 2 10 0 0.24
1 0 1 2 1 0 0 0 3 3 4 0 3 0 3 0 1 2 1 0 0 2 3 2 0 0.12
0 32 29 17 99 39 33 48 45 25 45 2 0 0 51 0 0 112 33 14 39 37 42 27 34 0.76
2 1 0 1 0 0 3 7 7 0 7 0 8 0 0 0 11 0 4 16 0 0 0 12 0 0.28
4 2 9 12 1 9 9 4 0 9 2 0 1 17 6 2 3 1 3 3 11 0 1 6 6 0.44
3 1 0 0 3 3 2 0 6 0 0 1 0 0 9 0 14 0 11 7 0 0 11 0 9 0.29
0 1 6 0 0 0 0 0 4 4 0 0 2 3 1 3 3 0 1 0 0 0 0 0 3 0.12
3 0 3 1 3 11 0 13 1 2 4 0 2 1 12 2 1 10 9 3 4 16 3 0 0 0.36
0 2 22 1 7 19 15 10 1 0 5 7 2 4 2 1 5 0 3 0 8 11 3 2 10 0.45
28 0 0 24 12 36 19 0 35 39 0 37 25 49 0 36 4 7 0 0 45 37 91 0 25 0.64
0 0 2 1 0 0 10 2 0 8 3 0 11 0 13 0 14 8 0 1 0 1 11 0 13 0.34
0 0 0 0 0 0 2 0 3 0 0 1 3 1 1 0 5 0 3 0 3 2 0 0 0 0.09
3 1 0 13 17 0 0 0 0 0 10 0 0 0 0 17 3 1 14 3 4 0 9 19 0 0.33
0 25 15 1 40 35 56 35 0 0 2 0 26 2 0 0 37 51 21 69 2 0 0 8 0 0.5
0 0 1 0 0 0 0 0 6 0 2 5 0 0 0 5 3 0 0 0 0 4 0 0 0 0.1
24 33 13 50 49 48 11 63 1 0 39 0 22 32 47 0 35 22 12 46 0 0 0 38 29 0.72
5 4 0 6 0 1 3 2 5 8 6 2 7 0 20 2 3 20 0 3 4 1 2 2 0 0.34
0 28 125 5 32 42 0 0 0 33 0 3 0 33 49 47 0 2 0 0 55 8 0 19 20 0.51
0 3 0 0 6 2 0 0 0 4 0 0 3 0 0 6 5 0 0 2 3 0 0 0 0 0.13
34 0 5 34 3 48 45 0 39 0 0 0 0 25 1 50 0 0 9 18 38 36 0 35 0 0.51
0 11 14 0 2 5 1 1 4 9 0 7 3 5 1 10 5 18 1 24 0 23 6 5 2 0.46
0 0 7 6 2 5 2 0 3 0 0 0 10 0 3 2 0 0 0 7 0 2 9 5 8 0.28
19 21 0 33 0 0 0 0 147 28 0 0 0 36 0 0 31 54 0 0 49 38 0 0 13 0.44
19 4 10 2 0 12 11 1 12 0 1 5 0 2 6 0 11 2 3 0 6 0 0 6 1 0.39
3 0 0 0 6 4 2 6 1 0 0 0 5 2 1 2 0 6 0 0 2 0 0 0 0 0.16
0 1 0 0 1 0 0 1 0 0 5 0 0 0 0 0 4 0 0 2 0 3 3 0 3 0.09
0 4 3 0 1 7 4 2 0 0 2 3 0 6 0 3 0 0 0 0 11 6 6 1 3 0.24
32 30 19 36 37 0 46 38 41 1 0 28 40 36 0 0 36 0 7 26 13 47 33 10 8 0.74
6 8 0 0 17 14 14 8 9 5 3 0 5 6 5 0 6 8 5 0 4 14 13 2 0 0.52
0 7 0 0 6 1 3 2 8 8 2 6 3 0 3 0 0 0 6 12 3 13 0 0 0 0.31
16 10 1 2 12 8 19 6 0 1 0 4 2 6 1 0 1 10 0 4 20 6 3 6 13 0.48
4 14 3 2 0 0 0 9 11 9 5 0 2 5 5 0 2 4 1 20 4 3 10 2 2 0.4
61 0 45 0 27 0 24 0 31 0 0 11 0 0 0 0 47 11 0 22 39 31 0 0 0 0.44
3 0 0 0 3 0 0 0 0 0 0 0 5 0 3 0 0 0 0 0 0 0 0 0 0 0.05
39 10 0 28 0 0 31 17 1 0 26 42 0 0 109 30 0 20 33 0 0 0 0 49 11 0.52
0 3 5 8 7 0 6 8 0 3 1 3 0 6 1 0 3 10 0 7 4 8 0 0 6 0.35
0 0 0 4 0 0 0 0 4 0 2 0 0 3 0 0 0 0 1 3 3 4 2 0 0 0.1
0 33 0 38 0 0 0 9 43 44 47 23 0 0 0 155 57 52 22 2 0 32 0 0 32 0.52
0 8 53 35 63 0 0 40 0 35 0 0 32 9 67 0 0 0 0 0 22 0 41 0 33 0.46
0 1 1 3 3 2 1 5 1 0 0 0 1 0 0 1 0 4 0 3 3 0 0 2 1 0.12
2 0 0 0 0 0 0 4 0 0 0 1 0 0 0 1 0 0 4 3 0 3 0 0 0 0.07
3 0 13 2 7 13 2 3 13 6 0 6 8 0 6 3 3 6 22 8 5 12 7 0 15 0.53
13 6 9 1 0 3 2 0 7 3 1 0 2 0 11 0 1 14 3 4 3 10 1 6 3 0.38
0 32 23 81 0 37 31 42 20 39 0 40 0 0 48 16 12 0 27 140 0 42 32 32 0 0.68
7 2 14 1 20 0 5 0 0 4 2 2 9 10 4 1 6 0 3 21 6 23 2 5 3 0.44
0 1 14 0 5 10 2 1 7 0 5 0 7 3 10 10 0 0 1 5 2 5 2 6 1 0.37
0 55 0 78 12 0 0 23 41 37 0 0 12 35 0 37 0 12 0 46 31 34 55 35 20 0.64
10 10 0 14 2 0 10 12 14 2 5 10 0 14 3 15 14 0 12 0 3 9 14 0 5 0.59
2 4 0 0 0 0 2 0 1 0 0 0 0 2 4 3 1 0 0 0 3 4 0 6 2 0.13
34 33 0 0 0 0 0 92 40 0 0 0 0 6 0 19 0 0 15 14 0 0 23 0 51 0.38
0 5 0 4 14 6 2 1 0 0 1 1 14 6 3 0 0 0 5 4 0 0 0 0 11 0.27
19 3 24 4 0 6 3 4 17 1 6 3 3 9 0 0 2 3 13 1 21 5 1 9 0 0.45
0 26 3 2 15 0 44 0 38 0 0 3 0 0 0 0 19 4 39 0 36 75 33 3 0 0.42
0 0 3 0 2 1 3 4 4 0 0 0 0 0 2 0 0 0 0 3 0 0 0 5 5 0.12
0 29 0 0 6 11 38 2 45 0 0 39 40 0 0 0 0 9 34 36 27 33 27 0 0 0.5
12 9 0 0 0 10 0 0 0 14 0 0 1 0 0 6 1 13 0 10 0 11 9 6 2 0.37
7 1 0 3 14 0 7 8 0 0 2 10 19 0 6 0 3 6 0 1 3 3 0 7 12 0.38
36 0 34 27 0 0 40 58 36 50 38 57 8 40 0 0 15 41 0 14 0 0 119 0 0 0.59
2 6 2 0 0 0 2 1 0 1 0 0 0 0 3 0 3 0 4 0 2 0 0 2 2 0.12
0 0 0 3 1 2 10 0 3 9 0 3 0 12 0 6 0 9 0 10 3 0 0 15 3 0.32
0 0 0 0 2 1 5 3 13 0 9 2 3 0 3 4 0 3 16 0 4 5 0 10 3 0.3
10 1 0 0 1 0 4 17 0 3 2 3 0 2 19 0 2 4 3 0 2 5 7 10 0 0.31
3 3 1 0 14 9 3 2 3 3 5 5 8 11 3 4 8 2 2 0 6 0 2 14 20 0.44
6 3 0 11 10 19 14 0 1 12 13 2 9 1 12 5 1 3 1 3 0 0 0 0 0 0.42
13 26 4 41 39 35 35 0 0 0 34 13 0 0 39 0 0 0 0 36 33 15 23 48 16 0.61
0 1 0 4 13 2 1 6 12 2 1 6 11 14 23 6 0 0 16 6 2 1 5 0 9 0.44
40 34 158 0 147 19 0 0 22 0 35 46 34 0 0 104 39 11 41 0 0 0 0 55 24 0.6
0 1 5 0 0 0 0 3 6 0 2 0 1 0 12 0 14 0 0 7 1 18 20 0 4 0.28
3 15 4 0 1 3 3 9 7 0 18 22 14 5 1 7 4 2 3 2 7 9 9 1 2 0.48
0 0 32 0 0 0 82 0 42 41 34 30 18 0 0 34 33 35 0 0 0 0 0 0 0 0.4
0 2 0 10 5 1 11 18 24 10 2 1 3 6 18 8 10 9 0 1 0 3 4 3 0 0.47
3 0 3 5 14 0 12 11 2 0 6 18 0 1 6 0 0 0 4 0 0 0 3 11 1 0.33
3 0 1 6 3 0 5 5 10 1 2 1 2 1 4 11 0 0 0 1 2 2 7 0 2 0.27
0 1 6 6 1 3 1 5 0 9 16 2 0 9 4 0 8 14 0 0 3 1 15 0 5 0.37
0 0 0 0 2 0 0 1 0 0 6 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0.06
5 0 2 0 0 1 5 6 0 0 0 16 8 17 4 13 9 5 2 12 0 3 6 2 5 0.41
8 3 3 23 0 5 0 23 3 1 1 0 0 5 0 4 3 4 10 0 6 0 2 0 0 0.31
0 0 0 4 0 3 0 1 0 1 0 0 0 3 0 3 1 2 0 0 0 4 2 1 0 0.1
8 0 0 0 5 0 0 14 2 0 0 0 3 2 6 10 10 9 6 0 10 11 0 7 0 0.39
19 0 18 0 0 0 15 0 13 3 4 6 0 7 0 0 4 1 0 0 9 0 0 7 11 0.36
0 8 0 6 0 1 0 2 1 0 0 0 11 10 0 1 15 0 7 0 0 0 1 0 0 0.22
0 1 0 0 16 8 8 1 4 0 10 0 0 0 1 14 0 8 0 5 18 3 0 6 3 0.35
1 0 5 1 5 0 5 2 0 0 0 1 6 0 0 4 1 0 6 2 3 14 4 0 0 0.22
3 2 2 0 4 1 0 0 0 3 0 5 3 3 3 2 0 1 4 0 0 0 3 0 6 0.17
3 3 2 0 10 0 7 6 2 1 1 0 0 7 6 10 1 8 17 3 13 0 8 2 3 0.41
0 0 17 80 32 0 47 0 0 17 40 9 11 22 0 0 0 33 48 0 0 0 14 8 17 0.54
0 0 0 0 0 0 0 0 3 2 3 2 17 0 0 0 3 2 2 0 0 0 0 9 0 0.14
0 5 0 0 0 0 0 0 0 0 2 3 3 1 6 2 3 3 3 1 2 0 0 2 0 0.14
0 2 3 4 18 1 1 14 0 5 0 2 0 2 0 6 0 20 0 0 5 2 0 14 1 0.29
2 11 9 9 21 4 12 0 14 6 3 8 21 0 11 6 19 9 1 2 16 0 0 9 3 0.6
0 18 4 5 10 2 2 9 0 2 0 0 11 3 2 0 0 2 11 7 6 0 12 0 2 0.38
2 1 13 4 6 3 3 0 10 0 6 0 2 0 0 9 0 0 0 4 0 0 3 0 11 0.29
31 81 97 0 5 0 72 29 0 31 43 148 20 0 0 0 13 0 0 27 48 0 55 0 36 0.58
0 0 47 8 30 0 0 0 0 18 17 0 0 0 6 1 16 16 23 15 55 12 0 29 0 0.5
0 3 0 0 9 0 0 0 0 0 12 3 3 4 0 1 0 2 0 7 0 0 4 0 4 0.2
0 0 5 0 0 0 0 0 0 0 0 0 2 1 0 3 2 0 2 0 1 1 0 0 0 0.06
0 56 26 42 36 20 0 0 44 16 0 0 0 33 41 48 1 2 0 0 4 126 0 25 32 0.54
13 6 18 0 1 0 2 1 4 9 0 3 24 8 4 5 3 7 14 2 9 0 10 5 0 0.47
1 3 1 0 2 0 11 5 2 23 2 0 6 0 7 5 0 9 0 0 13 8 2 3 0 0.34
4 1 0 3 0 0 0 5 0 2 0 0 0 5 0 0 0 0 1 0 0 0 0 0 3 0.09
0 0 10 0 0 0 8 4 16 0 2 4 0 9 1 7 16 1 3 0 0 0 2 13 1 0.32
0 0 3 0 1 2 0 0 5 1 0 0 3 1 0 0 4 0 0 0 2 1 3 0 0 0.1
32 111 22 0 55 0 24 33 30 35 0 14 37 0 35 23 4 20 42 0 31 36 41 0 8 0.72
90 30 0 0 19 0 0 10 49 36 0 16 40 32 42 39 0 28 31 0 36 96 19 0 6 0.66
1 1 0 3 6 4 0 3 0 0 3 5 5 3 2 0 1 0 6 5 0 1 0 0 0 0.19
3 1 0 5 6 5 5 0 0 0 0 6 4 0 0 0 3 0 0 5 2 2 0 0 0 0.18
0 0 4 0 0 1 3 6 3 2 0 0 4 0 0 2 0 0 0 2 0 0 0 0 2 0.11
3 1 0 6 2 12 2 0 7 0 5 3 0 3 14 0 0 7 1 3 0 5 3 19 1 0.32
0 0 0 0 2 0 0 3 4 0 3 4 0 0 0 0 0 0 3 0 3 0 2 4 4 0.12
41 0 0 117 0 0 22 0 0 0 49 0 40 25 32 26 21 4 3 0 151 30 1 0 3 0.48
1 8 7 0 1 0 0 0 0 10 0 1 0 0 9 0 0 12 6 5 14 0 10 6 1 0.34
0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 3 0 0 0 4 0 0 0.05
85 39 0 28 39 0 0 0 13 35 0 48 8 33 0 1 0 11 0 31 0 35 29 0 0 0.51
0 19 0 3 10 3 7 3 2 8 9 15 3 4 1 3 3 5 1 2 0 3 0 5 0 0.37
6 3 5 1 0 1 0 0 5 0 0 1 0 0 0 1 3 0 3 3 3 0 0 1 0 0.14
0 0 0 0 6 2 0 0 0 0 0 2 2 0 0 0 3 0 0 2 1 0 3 0 0 0.08
12 0 3 7 16 0 5 5 1 22 20 0 0 5 5 0 2 0 0 7 7 5 2 8 2 0.41
0 0 0 3 0 3 0 3 0 0 0 0 0 0 5 0 0 0 3 3 3 0 4 1 0 0.11
0 3 0 4 0 0 0 4 0 1 3 0 0 0 0 0 0 1 4 0 0 6 0 0 0 0.1
0 5 5 5 11 3 7 0 0 10 2 3 17 0 0 4 22 0 0 0 2 0 0 10 10 0.38
0 3 0 0 0 0 2 0 0 0 0 0 0 3 0 0 4 3 0 0 5 4 0 4 0 0.11
10 14 0 1 0 3 1 0 0 0 0 0 0 2 0 4 2 10 5 10 4 0 3 0 8 0.29
0 68 0 34 0 144 51 0 0 0 26 0 19 0 0 0 15 26 0 28 6 0 31 33 26 0.5
0 0 19 6 0 0 15 0 0 10 1 0 0 6 3 18 0 9 3 8 3 0 0 9 3 0.36
0 0 10 0 0 0 0 5 10 0 3 9 5 3 0 8 23 9 2 0 3 2 3 0 2 0.33
13 0 12 0 2 1 22 2 0 1 9 0 5 14 2 9 0 14 5 3 2 0 4 6 6 0.42
3 8 1 4 13 0 1 3 1 0 6 2 6 10 0 6 17 4 3 13 14 14 6 0 12 0.49
0 3 0 3 0 0 1 0 1 2 0 0 0 3 2 0 0 1 0 0 0 0 0 3 0 0.07
0 30 22 0 110 0 15 0 60 32 0 1 77 0 30 2 43 49 4 31 0 37 35 36 0 0.58
2 2 0 0 0 0 0 0 2 0 2 0 1 0 0 0 1 2 0 0 0 3 0 0 1 0.06
60 0 45 0 39 0 50 38 0 0 14 14 32 34 16 0 13 0 159 6 2 40 0 0 44 0.59
0 0 2 3 0 0 2 0 0 2 3 0 0 3 0 0 3 4 3 0 0 0 0 4 1 0.12
0 0 0 13 10 0 0 0 0 0 6 0 0 0 0 8 2 13 3 1 0 0 4 3 5 0.24
36 2 50 0 32 109 30 0 28 11 0 0 11 48 28 125 36 0 11 138 0 43 0 0 37 0.64
0 5 8 4 10 3 0 1 3 2 13 0 1 7 1 2 6 3 4 6 1 0 8 0 0 0.33
0 0 1 0 0 0 0 0 3 7 13 0 0 7 5 0 14 8 2 0 2 0 2 0 0 0.22
5 5 0 1 0 9 7 0 1 11 7 0 8 4 1 1 6 0 11 0 2 1 4 8 1 0.36
0 0 0 0 0 0 0 1 6 0 2 2 0 0 0 5 0 0 0 0 0 2 4 0 3 0.09
0 0 6 35 0 150 0 0 40 0 4 142 96 34 35 34 31 32 0 30 31 37 0 4 0 0.57
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 2 0 6 0 0 0 0 0.04
0 26 0 0 67 0 0 0 0 23 0 31 37 33 31 0 0 0 0 0 100 0 2 23 37 0.4
4 0 0 0 0 2 0 0 2 1 0 5 0 0 0 0 0 1 0 5 0 4 1 0 0 0.1
0 13 0 8 17 0 2 0 7 0 2 0 8 8 0 11 3 0 9 3 3 10 3 3 0 0.39
0 0 0 3 0 0 0 1 3 0 1 2 0 1 0 0 0 0 0 0 0 1 4 0 0 0.06
0 3 0 0 0 12 4 0 0 41 16 0 38 0 56 14 26 7 10 0 18 46 38 142 59 0.57
0 0 49 0 0 0 35 0 41 0 37 49 0 0 39 0 22 1 0 50 33 0 0 37 0 0.4
2 0 0 1 0 0 2 1 3 0 1 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0.06
44 49 0 35 8 0 20 0 0 43 0 8 1 20 47 32 15 0 35 101 6 27 39 44 33 0.69
2 4 0 0 0 0 0 0 5 0 4 0 0 0 0 0 0 0 0 0 2 3 0 1 0 0.08
41 0 0 0 38 33 101 46 22 0 21 0 89 0 0 32 45 0 0 33 0 21 0 31 32 0.56
0 0 0 0 0 0 1 3 0 0 0 2 0 6 3 0 0 3 4 0 0 0 0 0 0 0.08
0 8 15 98 17 33 0 41 3 0 0 0 0 26 36 29 57 0 20 38 19 24 0 0 0 0.56
0 0 0 21 0 35 45 36 16 0 35 0 56 33 23 0 35 91 0 0 0 28 23 0 22 0.56
3 0 3 19 10 3 4 0 0 9 2 6 1 6 10 0 3 0 8 0 9 0 0 13 0 0.38
4 22 2 0 10 0 3 10 13 2 0 2 0 9 0 4 0 3 0 1 0 0 0 7 0 0.3
78 0 35 0 50 12 34 51 0 32 35 8 17 33 31 0 0 37 0 32 44 34 17 3 45 0.72
49 30 11 34 0 0 0 3 53 0 0 24 0 0 38 5 0 43 2 0 0 30 36 40 45 0.52
1 10 0 1 0 0 17 22 17 40 13 0 36 0 17 141 4 16 0 0 42 9 0 44 0 0.54
0 41 19 31 9 34 0 0 21 11 28 31 0 0 0 0 0 33 8 0 36 0 0 21 47 0.54
0 7 4 19 0 10 0 13 0 3 15 14 5 0 0 0 1 6 2 3 10 4 4 12 10 0.47
5 0 2 7 5 0 0 8 10 3 6 0 4 9 4 3 0 0 3 12 8 5 6 7 0 0.42
1 6 2 0 1 3 8 6 4 1 0 1 0 20 6 1 3 10 3 6 8 11 3 2 2 0.38
0 22 0 42 0 45 32 60 93 0 33 0 0 0 24 0 31 11 0 0 0 0 158 41 38 0.52
1 3 0 1 8 1 0 2 2 2 1 24 2 19 0 2 0 1 0 5 0 15 0 0 0 0.24
0 0 17 5 2 0 0 1 0 3 1 9 0 0 1 9 2 12 3 0 16 3 1 0 3 0.29
1 1 0 0 1 4 0 2 4 17 6 16 2 9 0 1 0 16 0 16 0 6 4 0 3 0.33
8 0 0 0 8 1 0 0 16 9 0 4 11 2 0 1 5 0 2 0 18 0 13 10 3 0.37
0 13 3 0 0 11 8 0 10 1 8 11 12 18 4 0 0 15 0 9 3 1 0 3 1 0.44
0 0 17 2 0 0 0 6 0 5 0 0 7 0 0 0 12 1 0 5 3 0 2 1 8 0.23
2 3 0 13 1 21 9 14 5 7 0 0 1 5 16 8 2 0 1 1 3 19 6 0 21 0.45
11 0 18 17 10 0 15 1 11 1 10 8 2 0 0 1 0 2 0 12 3 2 0 11 11 0.47
0 6 54 0 0 57 0 0 46 0 0 33 27 29 31 8 0 0 0 45 41 0 13 23 35 0.53
0 0 0 0 3 2 0 0 0 4 0 0 0 0 0 0 0 1 0 3 5 0 2 1 4 0.1
10 4 1 0 1 0 0 0 2 0 3 0 13 3 12 17 2 0 1 0 8 3 1 0 1 0.27
0 3 16 0 0 0 5 4 3 3 10 0 3 1 0 2 15 6 2 7 0 0 4 14 9 0.36
14 0 14 2 9 12 0 0 9 0 0 0 0 0 0 3 4 0 0 10 7 2 0 0 0 0.3
13 8 3 3 0 5 0 2 1 0 6 2 9 3 3 5 0 0 0 3 7 3 0 7 5 0.34
0 4 0 3 23 6 5 0 4 0 1 14 14 6 7 5 0 3 0 2 4 0 4 3 13 0.38
85 34 19 0 0 44 26 14 0 35 21 48 36 0 35 0 46 36 31 5 19 34 0 18 0 0.7
3 0 1 0 4 3 0 1 0 0 5 1 14 8 9 0 19 0 0 6 0 0 2 0 1 0.25
37 24 0 0 40 37 5 0 0 18 0 0 0 0 0 0 39 31 15 13 0 12 39 23 33 0.54
21 0 2 0 2 2 4 14 4 0 22 3 2 1 6 2 0 1 20 3 2 3 5 9 12 0.4
3 10 11 10 0 10 1 0 0 0 0 10 10 14 0 1 9 0 0 0 0 3 8 6 0 0.4
39 0 48 38 0 40 40 0 9 50 6 30 0 0 0 46 16 29 37 1 7 0 27 0 5 0.59
10 4 8 1 2 0 0 1 4 21 0 0 0 0 0 3 3 3 14 0 3 11 9 3 1 0.34
4 0 35 0 35 0 47 16 26 39 28 0 0 37 0 2 83 0 12 0 32 5 0 35 0 0.52
0 0 34 0 1 35 37 46 14 37 39 0 0 0 49 19 23 0 55 21 10 0 44 0 0 0.56
3 0 0 0 4 0 0 0 0 4 2 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0.06
3 2 0 5 12 3 0 1 4 0 0 13 3 1 1 5 1 7 1 0 0 0 0 5 0 0.24
0 5 27 17 0 33 0 36 0 7 68 39 28 55 0 35 51 0 6 41 41 0 76 34 0 0.63
9 0 17 2 5 24 2 5 4 5 6 5 20 3 4 0 4 11 4 4 0 0 5 17 23 0.5
0 6 0 0 2 0 0 0 0 3 0 0 0 3 0 2 0 0 4 0 0 2 2 0 5 0.11
8 0 2 8 4 0 0 10 1 10 4 0 0 0 0 0 0 10 0 1 17 9 9 1 0 0.34
7 0 0 7 0 7 1 4 1 0 7 7 0 0 3 11 0 2 0 11 12 12 0 1 0 0.34
0 6 2 0 0 1 1 0 3 0 3 4 3 3 0 0 0 1 0 0 0 0 3 0 0 0.11
0 5 1 17 2 0 4 0 10 3 0 0 0 4 8 0 0 1 12 18 3 4 4 0 0 0.31
0 0 4 0 0 0 0 3 0 0 3 0 0 0 0 0 3 2 0 0 1 0 0 3 5 0.09
0 0 3 0 0 0 0 0 3 0 0 0 3 0 0 1 0 1 6 0 1 0 0 3 0 0.08
11 4 1 16 1 14 1 0 4 0 0 5 3 17 10 6 3 12 1 1 13 0 5 4 0 0.43
0 14 11 2 3 1 4 0 13 0 21 6 4 2 10 18 3 14 2 1 1 5 1 4 1 0.43
10 3 1 1 9 7 0 0 0 1 0 9 2 6 9 2 0 12 10 1 0 6 0 0 0 0.34
2 0 0 0 0 61 35 0 35 36 7 28 0 0 7 0 28 38 0 0 0 0 49 39 0 0.42
2 2 4 1 0 5 0 0 2 0 2 10 7 0 0 0 10 1 2 0 20 6 4 2 0 0.28
5 0 2 3 1 0 3 15 0 0 0 3 8 0 10 0 10 1 0 0 13 1 0 12 12 0.34
0 0 31 17 0 45 0 0 17 7 8 39 0 0 26 27 0 0 0 83 39 0 41 33 16 0.54
23 5 2 3 6 2 8 3 5 3 0 0 3 4 13 5 6 3 7 1 5 0 9 10 6 0.46
0 38 0 14 39 7 0 35 33 0 40 0 9 0 8 40 0 0 41 0 0 15 24 10 123 0.57
8 107 0 18 39 5 44 0 37 0 0 0 15 0 0 14 14 0 0 34 40 24 0 37 109 0.57
7 7 4 0 12 2 6 11 11 8 0 10 1 0 3 0 0 0 8 6 4 0 17 0 13 0.46
3 0 1 2 10 0 14 0 1 21 1 5 0 0 9 1 1 3 1 2 12 4 8 2 0 0.33
3 0 1 3 0 3 0 3 0 0 3 0 0 0 0 0 0 0 4 0 0 0 3 3 0 0.1
2 14 0 6 3 0 2 6 0 14 0 2 4 0 0 0 7 2 0 16 5 7 6 3 4 0.35
0 0 1 1 0 0 0 0 0 0 0 6 0 3 2 0 9 0 0 0 2 0 16 0 0 0.13
7 0 5 7 3 0 0 0 2 0 1 9 0 0 3 15 3 6 0 7 0 3 1 0 7 0.29
1 15 0 0 39 0 0 41 0 0 13 0 0 0 0 34 4 16 0 17 37 23 0 63 40 0.46
48 1 0 38 21 0 26 10 29 0 8 5 6 42 11 8 10 0 0 0 0 89 0 33 0 0.55
54 11 30 52 0 13 24 0 17 38 8 0 25 0 0 0 0 0 0 17 66 0 0 0 0 0.47
3 0 1 3 0 4 4 0 13 2 5 0 11 0 0 3 10 5 0 11 8 2 0 0 5 0.34
12 1 7 0 3 5 10 10 2 0 0 0 0 1 0 4 4 0 0 0 0 2 8 0 0 0.26
10 2 0 0 2 2 12 12 2 8 7 8 3 0 0 6 13 0 3 4 3 23 13 2 0 0.44
0 35 0 25 0 0 50 48 0 15 0 0 0 96 31 142 140 34 0 35 39 51 49 19 0 0.6
8 0 0 0 0 3 2 10 0 1 1 3 0 2 0 4 0 1 1 0 8 2 1 0 0 0.18
1 0 0 33 42 0 0 31 3 0 35 0 39 29 1 0 0 0 0 9 21 5 0 9 5 0.41
37 33 0 0 5 34 39 19 0 0 0 50 46 28 0 0 10 0 67 0 14 0 40 0 54 0.54
0 2 4 2 0 1 0 0 2 9 14 10 5 2 0 0 0 8 5 0 4 2 6 1 10 0.33
